movieId,title,genres,clean_title,genres_features,avg_rating,rating_count
109282,GLOW: The Story of the Gorgeous Ladies of Wrestling (2012),Documentary,GLOW: The Story of the Gorgeous Ladies of Wrestling,Documentary,3.0,1.0
109295,Cold Comes the Night (2013),Crime|Drama|Thriller,Cold Comes the Night,Crime Drama Thriller,2.0,1.0
109313,Chouchou (2003),Comedy,Chouchou,Comedy,4.0,1.0
109317,Someone Marry Barry (2014),Comedy,Someone Marry Barry,Comedy,2.5,1.0
109372,About Last Night (2014),Comedy|Romance,About Last Night,Comedy Romance,2.25,2.0
109374,"Grand Budapest Hotel, The (2014)",Comedy|Drama,"Grand Budapest Hotel, The",Comedy Drama,3.7788461538461537,52.0
109383,"Oversimplification of Her Beauty, An (2012)",Animation|Comedy|Drama|Romance,"Oversimplification of Her Beauty, An",Animation Comedy Drama Romance,3.5,1.0
109416,Bring It On: Fight to the Finish (2009),Comedy,Bring It On: Fight to the Finish,Comedy,2.0,1.0
109483,That Awkward Moment (2014),Comedy|Romance,That Awkward Moment,Comedy Romance,2.625,4.0
109487,Interstellar (2014),Sci-Fi|IMAX,Interstellar,Sci-Fi IMAX,3.993150684931507,73.0
109569,3 Days to Kill (2014),Action|Crime|Drama,3 Days to Kill,Action Crime Drama,1.0,2.0
109576,Welcome to the Jungle (2013),Comedy,Welcome to the Jungle,Comedy,2.0,2.0
109578,Non-Stop (2014),Action|Mystery|Thriller,Non-Stop,Action Mystery Thriller,3.25,4.0
109596,Wrinkles (Arrugas) (2011),Animation|Drama,Wrinkles (Arrugas),Animation Drama,4.0,1.0
109633,"Garden of Words, The (Koto no ha no niwa) (2013)",Animation|Romance,"Garden of Words, The (Koto no ha no niwa)",Animation Romance,5.0,1.0
109673,300: Rise of an Empire (2014),Action|Drama|War|IMAX,300: Rise of an Empire,Action Drama War IMAX,2.125,4.0
109687,Particle Fever (2013),Documentary,Particle Fever,Documentary,5.0,1.0
109723,"Bag Man, The (2014)",Crime|Drama|Thriller,"Bag Man, The",Crime Drama Thriller,3.5,1.0
109846,Mr. Peabody & Sherman (2014),Adventure|Animation|Comedy,Mr. Peabody & Sherman,Adventure Animation Comedy,3.25,4.0
109848,Under the Skin (2013),Horror|Sci-Fi|Thriller,Under the Skin,Horror Sci-Fi Thriller,2.75,2.0
109850,Need for Speed (2014),Action|Crime|Drama|IMAX,Need for Speed,Action Crime Drama IMAX,3.75,2.0
109853,Barefoot (2014),Comedy|Drama|Romance,Barefoot,Comedy Drama Romance,3.0,2.0
109864,Veronica Mars (2014),Comedy|Crime|Drama,Veronica Mars,Comedy Crime Drama,1.75,2.0
109895,Bad Words (2013),Comedy,Bad Words,Comedy,2.0,3.0
109897,Son of God (2014),Drama,Son of God,Drama,0.5,1.0
109941,Puss in Boots: The Three Diablos (2012),Animation|Comedy,Puss in Boots: The Three Diablos,Animation Comedy,3.0,1.0
109968,Why Don't You Play In Hell? (Jigoku de naze warui) (2013),Action|Drama,Why Don't You Play In Hell? (Jigoku de naze warui),Action Drama,4.25,2.0
109971,Ocho apellidos vascos (2014),Comedy,Ocho apellidos vascos,Comedy,4.5,1.0
110102,Captain America: The Winter Soldier (2014),Action|Adventure|Sci-Fi|IMAX,Captain America: The Winter Soldier,Action Adventure Sci-Fi IMAX,3.7419354838709675,31.0
110127,Noah (2014),Adventure|Drama|IMAX,Noah,Adventure Drama IMAX,2.8,5.0
110130,"Nut Job, The (2014)",Adventure|Animation|Children|Comedy,"Nut Job, The",Adventure Animation Children Comedy,4.333333333333333,3.0
110281,King of Comedy (Hei kek ji wong) (1999),Comedy|Drama|Romance,King of Comedy (Hei kek ji wong),Comedy Drama Romance,4.0,1.0
110286,13 Sins (2014),Horror|Thriller,13 Sins,Horror Thriller,3.5,1.0
110297,Muppets Most Wanted (2014),Adventure|Comedy|Crime,Muppets Most Wanted,Adventure Comedy Crime,3.3333333333333335,3.0
110330,Me and you (io e te) (2012),Drama,Me and you (io e te),Drama,4.5,1.0
110350,Free to Play (2014),Documentary,Free to Play,Documentary,4.5,1.0
110387,"Unknown Known, The (2013)",Documentary,"Unknown Known, The",Documentary,4.0,1.0
110501,The Raid 2: Berandal (2014),Action|Crime|Thriller,The Raid 2: Berandal,Action Crime Thriller,3.9285714285714284,7.0
110541,"Brain Smasher... A Love Story (Bouncer and the Lady, The) (1993)",Action|Comedy,"Brain Smasher... A Love Story (Bouncer and the Lady, The)",Action Comedy,2.5,1.0
110553,The Amazing Spider-Man 2 (2014),Action|Sci-Fi|IMAX,The Amazing Spider-Man 2,Action Sci-Fi IMAX,2.6363636363636362,11.0
110586,Calvary (2014),Comedy|Drama,Calvary,Comedy Drama,4.0,1.0
110591,Oculus (2013),Horror,Oculus,Horror,4.5,1.0
110603,God's Not Dead (2014),Drama,God's Not Dead,Drama,0.5,1.0
110611,Cold in July (2014),Drama|Thriller,Cold in July,Drama Thriller,2.5,1.0
110655,Rio 2 (2014),Adventure|Animation|Children|Comedy,Rio 2,Adventure Animation Children Comedy,2.0,2.0
110669,"Honest Liar, An (2014)",Comedy|Documentary,"Honest Liar, An",Comedy Documentary,3.75,2.0
110718,Fading Gigolo (2013),Comedy,Fading Gigolo,Comedy,4.0,1.0
110730,Transcendence (2014),Drama|Sci-Fi|IMAX,Transcendence,Drama Sci-Fi IMAX,2.2857142857142856,7.0
110746,Hatchet III (2013),Comedy|Horror,Hatchet III,Comedy Horror,4.0,1.0
110771,"Other Woman, The (2014)",Comedy|Romance,"Other Woman, The",Comedy Romance,2.9166666666666665,6.0
110773,"Haunted House 2, A (2014)",Comedy|Horror,"Haunted House 2, A",Comedy Horror,0.5,1.0
110781,Mulan II (2004),Action|Animation|Children|Comedy|Musical,Mulan II,Action Animation Children Comedy Musical,2.5,1.0
110826,Brick Mansions (2014),Action|Crime|Drama,Brick Mansions,Action Crime Drama,1.5,1.0
110882,Locke (2013),Drama,Locke,Drama,3.8333333333333335,3.0
111113,Neighbors (2014),Comedy,Neighbors,Comedy,3.2916666666666665,12.0
111146,Alpha and Omega 3: The Great Wolf Games (2014),Action|Adventure|Animation|Children|Comedy,Alpha and Omega 3: The Great Wolf Games,Action Adventure Animation Children Comedy,4.5,1.0
111320,Mom's Night Out (2014),Comedy,Mom's Night Out,Comedy,1.5,1.0
111360,Lucy (2014),Action|Sci-Fi,Lucy,Action Sci-Fi,2.8214285714285716,14.0
111362,X-Men: Days of Future Past (2014),Action|Adventure|Sci-Fi,X-Men: Days of Future Past,Action Adventure Sci-Fi,3.8333333333333335,30.0
111364,Godzilla (2014),Action|Adventure|Sci-Fi|IMAX,Godzilla,Action Adventure Sci-Fi IMAX,2.6153846153846154,13.0
111375,Walk of Shame (2014),Comedy,Walk of Shame,Comedy,2.5,1.0
111384,Blue Ruin (2013),Thriller,Blue Ruin,Thriller,4.0,1.0
111443,Chef (2014),Comedy,Chef,Comedy,2.75,2.0
111551,Afflicted (2013),Horror|Sci-Fi|Thriller,Afflicted,Horror Sci-Fi Thriller,3.5,1.0
111617,Blended (2014),Comedy,Blended,Comedy,3.8125,8.0
111622,Begin Again (2013),Comedy|Romance,Begin Again,Comedy Romance,4.0,3.0
111659,Maleficent (2014),Action|Adventure|Children|IMAX,Maleficent,Action Adventure Children IMAX,2.75,16.0
111663,Zombeavers (2014),Action|Comedy|Horror,Zombeavers,Action Comedy Horror,2.5,2.0
111680,At Middleton (2013),Comedy|Romance,At Middleton,Comedy Romance,1.5,1.0
111732,"Dance of Reality, The (Danza de la realidad, La) (2013)",Drama|Fantasy,"Dance of Reality, The (Danza de la realidad, La)",Drama Fantasy,3.5,1.0
111743,A Million Ways to Die in the West (2014),Comedy|Western,A Million Ways to Die in the West,Comedy Western,2.9583333333333335,12.0
111759,Edge of Tomorrow (2014),Action|Sci-Fi|IMAX,Edge of Tomorrow,Action Sci-Fi IMAX,3.977272727272727,44.0
111781,Mission: Impossible - Rogue Nation (2015),Action|Adventure|Thriller,Mission: Impossible - Rogue Nation,Action Adventure Thriller,3.6470588235294117,17.0
111785,Midnight Chronicles (2009),Action|Adventure|Fantasy,Midnight Chronicles,Action Adventure Fantasy,0.5,1.0
111795,Million Dollar Arm (2014),Comedy|Drama,Million Dollar Arm,Comedy Drama,3.0,1.0
111800,G.B.F. (2013),Comedy,G.B.F.,Comedy,3.0,1.0
111817,Jimi: All Is by My Side (2013),Drama,Jimi: All Is by My Side,Drama,3.5,1.0
111844,Bad Asses (Bad Ass 2) (2014),Action|Drama,Bad Asses (Bad Ass 2),Action Drama,3.5,1.0
111913,Lilting (2014),Drama,Lilting,Drama,4.5,1.0
111921,The Fault in Our Stars (2014),Drama|Romance,The Fault in Our Stars,Drama Romance,3.388888888888889,9.0
112006,Tangled Ever After (2012),Action|Animation|Children,Tangled Ever After,Action Animation Children,3.8333333333333335,3.0
112070,Maps to the Stars (2014),Drama,Maps to the Stars,Drama,3.5,1.0
112138,22 Jump Street (2014),Action|Comedy|Crime,22 Jump Street,Action Comedy Crime,3.6842105263157894,19.0
112171,"Equalizer, The (2014)",Action|Crime|Thriller,"Equalizer, The",Action Crime Thriller,3.2777777777777777,9.0
112175,How to Train Your Dragon 2 (2014),Action|Adventure|Animation,How to Train Your Dragon 2,Action Adventure Animation,3.7666666666666666,15.0
112183,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),Comedy|Drama,Birdman: Or (The Unexpected Virtue of Ignorance),Comedy Drama,3.3461538461538463,26.0
112290,Boyhood (2014),Drama,Boyhood,Drama,3.823529411764706,17.0
112303,Think Like a Man Too (2014),Comedy|Romance,Think Like a Man Too,Comedy Romance,1.5,1.0
112316,Jersey Boys (2014),Drama|Musical,Jersey Boys,Drama Musical,2.5,1.0
112326,Nick Fury: Agent of S.H.I.E.L.D. (1998),Action|Sci-Fi,Nick Fury: Agent of S.H.I.E.L.D.,Action Sci-Fi,1.0,1.0
112334,"Internet's Own Boy: The Story of Aaron Swartz, The (2014)",Documentary,"Internet's Own Boy: The Story of Aaron Swartz, The",Documentary,4.5,1.0
112370,Transformers: Age of Extinction (2014),Action|Adventure|Sci-Fi,Transformers: Age of Extinction,Action Adventure Sci-Fi,1.875,4.0
112421,Frank (2014),Comedy|Drama|Mystery,Frank,Comedy Drama Mystery,4.333333333333333,3.0
112450,They Came Together (2014),Comedy|Romance,They Came Together,Comedy Romance,2.0,1.0
112454,Honey (Miele) (2013),Drama,Honey (Miele),Drama,3.5,1.0
112460,Planes: Fire & Rescue (2014),Adventure|Animation|Comedy,Planes: Fire & Rescue,Adventure Animation Comedy,2.25,2.0
112497,Tammy (2014),Comedy,Tammy,Comedy,2.0,2.0
112512,Colourful (Karafuru) (2010),Animation|Drama|Fantasy|Mystery,Colourful (Karafuru),Animation Drama Fantasy Mystery,5.0,1.0
112515,"Babadook, The (2014)",Drama|Horror|Thriller,"Babadook, The",Drama Horror Thriller,4.5,3.0
112552,Whiplash (2014),Drama,Whiplash,Drama,4.0394736842105265,38.0
112556,Gone Girl (2014),Drama|Thriller,Gone Girl,Drama Thriller,3.7162162162162162,37.0
112580,"Angriest Man in Brooklyn, The (2014)",Comedy|Drama,"Angriest Man in Brooklyn, The",Comedy Drama,4.0,1.0
112623,Dawn of the Planet of the Apes (2014),Sci-Fi,Dawn of the Planet of the Apes,Sci-Fi,3.433333333333333,15.0
112727,Deliver Us from Evil (2014),Crime|Horror|Thriller,Deliver Us from Evil,Crime Horror Thriller,3.0,1.0
112749,And So It Goes (2014),Comedy|Drama|Romance,And So It Goes,Comedy Drama Romance,2.0,1.0
112788,Sex Tape (2014),Comedy,Sex Tape,Comedy,2.6,5.0
112804,I Origins (2014),Drama|Sci-Fi,I Origins,Drama Sci-Fi,3.8333333333333335,3.0
112818,"Purge: Anarchy, The (2014)",Action|Horror|Thriller,"Purge: Anarchy, The",Action Horror Thriller,3.3,5.0
112852,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi,Guardians of the Galaxy,Action Adventure Sci-Fi,4.0508474576271185,59.0
112868,"Signal, The (2014)",Sci-Fi|Thriller,"Signal, The",Sci-Fi Thriller,4.5,1.0
112897,The Expendables 3 (2014),Action|Adventure,The Expendables 3,Action Adventure,3.5,3.0
112911,Hercules (2014),Action|Adventure,Hercules,Action Adventure,2.0,4.0
112940,A Most Wanted Man (2014),Thriller,A Most Wanted Man,Thriller,4.5,1.0
113159,Life After Beth (2014),Comedy|Horror|Romance,Life After Beth,Comedy Horror Romance,3.5,1.0
113186,Felony (2013),Thriller,Felony,Thriller,3.0,1.0
113207,Get on Up (2014),Drama|Musical,Get on Up,Drama Musical,3.5,1.0
113225,Magic in the Moonlight (2014),Comedy|Drama|Romance,Magic in the Moonlight,Comedy Drama Romance,3.0,1.0
113252,Housebound (2014),Comedy|Horror|Thriller,Housebound,Comedy Horror Thriller,4.25,2.0
113275,The Hundred-Foot Journey (2014),Comedy|Drama,The Hundred-Foot Journey,Comedy Drama,4.5,1.0
113278,Batman: Assault on Arkham (2014),Action|Animation|Crime|Thriller,Batman: Assault on Arkham,Action Animation Crime Thriller,3.0,1.0
113280,White Frog (2012),Drama,White Frog,Drama,4.0,1.0
113313,"Den, The (2013)",Horror|Thriller,"Den, The",Horror Thriller,3.5,1.0
113345,Jupiter Ascending (2015),Action|Adventure|Sci-Fi,Jupiter Ascending,Action Adventure Sci-Fi,2.0,2.0
113348,Teenage Mutant Ninja Turtles (2014),Action|Adventure|Comedy,Teenage Mutant Ninja Turtles,Action Adventure Comedy,2.75,4.0
113350,I'll Follow You Down (2013),Drama|Mystery|Sci-Fi,I'll Follow You Down,Drama Mystery Sci-Fi,1.5,1.0
113374,"Old Lady and the Pigeons, The (La vieille dame et les pigeons) (1997)",Animation|Comedy,"Old Lady and the Pigeons, The (La vieille dame et les pigeons)",Animation Comedy,3.0,1.0
113378,"Giver, The (2014)",Drama|Sci-Fi,"Giver, The",Drama Sci-Fi,2.3,5.0
113394,"Pretty One, The (2013)",Comedy|Drama,"Pretty One, The",Comedy Drama,4.0,1.0
113416,Revenge of the Green Dragons (2014),Action|Crime|Drama,Revenge of the Green Dragons,Action Crime Drama,1.5,1.0
113453,Let's Be Cops (2014),Comedy|Crime,Let's Be Cops,Comedy Crime,3.1,5.0
113532,"Inbetweeners 2, The (2014)",Comedy,"Inbetweeners 2, The",Comedy,3.5,2.0
113565,"Sacrament, The (2013)",Horror|Thriller,"Sacrament, The",Horror Thriller,4.0,1.0
113573,Sin City: A Dame to Kill For (2014),Action|Crime|Thriller,Sin City: A Dame to Kill For,Action Crime Thriller,3.25,4.0
113604,If I Stay (2014),Drama,If I Stay,Drama,2.0,1.0
113705,"Two Days, One Night (Deux jours, une nuit) (2014)",Drama,"Two Days, One Night (Deux jours, une nuit)",Drama,3.5,1.0
113741,Coherence (2013),Drama|Mystery|Sci-Fi|Thriller,Coherence,Drama Mystery Sci-Fi Thriller,4.0,2.0
113780,"As Above, So Below (2014)",Horror|Thriller,"As Above, So Below",Horror Thriller,3.0,1.0
113829,"One I Love, The (2014)",Comedy|Drama|Romance,"One I Love, The",Comedy Drama Romance,5.0,1.0
113849,Headshot (2011),Crime|Drama|Thriller,Headshot,Crime Drama Thriller,2.5,1.0
113862,"Guest, The (2014)",Thriller,"Guest, The",Thriller,4.0,1.0
114028,Pride (2014),Comedy|Drama,Pride,Comedy Drama,4.0,2.0
114044,Honeymoon (2014),Horror,Honeymoon,Horror,3.5,1.0
114060,The Drop (2014),Crime|Drama|Thriller,The Drop,Crime Drama Thriller,2.8333333333333335,3.0
114066,"20,000 Days on Earth (2014)",Documentary|Drama|Musical,"20,000 Days on Earth",Documentary Drama Musical,4.0,1.0
114074,The Skeleton Twins (2014),Drama,The Skeleton Twins,Drama,3.3333333333333335,3.0
114126,Beautiful Losers (2008),Documentary,Beautiful Losers,Documentary,2.5,1.0
114180,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi,"Maze Runner, The",Action Mystery Sci-Fi,2.9375,16.0
114184,Camp X-Ray (2014),Drama,Camp X-Ray,Drama,3.5,1.0
114246,"Walk Among the Tombstones, A (2014)",Action|Crime|Mystery|Thriller,"Walk Among the Tombstones, A",Action Crime Mystery Thriller,3.0,1.0
114265,Laggies (2014),Comedy|Romance,Laggies,Comedy Romance,5.0,1.0
114335,La cravate (1957),(no genres listed),La cravate,(no genres listed),3.0,1.0
114396,Cesar Chavez (2014),Drama,Cesar Chavez,Drama,1.5,1.0
114494,Who Am I (Kein System Ist Sicher) (2014),Thriller,Who Am I (Kein System Ist Sicher),Thriller,1.5,1.0
114554,"Tale of Princess Kaguya, The (Kaguyahime no monogatari) (2013)",Animation|Drama|Fantasy,"Tale of Princess Kaguya, The (Kaguyahime no monogatari)",Animation Drama Fantasy,1.0,1.0
114601,This Is Where I Leave You (2014),Comedy|Drama,This Is Where I Leave You,Comedy Drama,2.75,2.0
114627,Angel's Egg (Tenshi no tamago) (1985),Animation|Drama|Fantasy,Angel's Egg (Tenshi no tamago),Animation Drama Fantasy,3.25,2.0
114662,American Sniper (2014),Action|War,American Sniper,Action War,3.8,15.0
114670,Tusk (2014),Comedy|Drama|Horror,Tusk,Comedy Drama Horror,3.5,1.0
114678,Hector and the Search for Happiness (2014),Adventure|Comedy|Drama,Hector and the Search for Happiness,Adventure Comedy Drama,4.25,2.0
114707,Horns (2014),Horror|Mystery,Horns,Horror Mystery,3.0,1.0
114713,Annabelle (2014),Horror,Annabelle,Horror,3.0,2.0
114762,Two Night Stand (2014),Comedy|Romance,Two Night Stand,Comedy Romance,2.8333333333333335,3.0
114795,Dracula Untold (2014),Action|Drama|Fantasy,Dracula Untold,Action Drama Fantasy,3.5,4.0
114818,Stretch (2014),Action|Comedy|Crime,Stretch,Action Comedy Crime,2.1666666666666665,3.0
114847,Autómata (Automata) (2014),Sci-Fi|Thriller,Autómata (Automata),Sci-Fi Thriller,3.0,1.0
114925,"Captive, The (2014)",Crime|Drama|Thriller,"Captive, The",Crime Drama Thriller,2.0,1.0
114935,Predestination (2014),Action|Mystery|Sci-Fi|Thriller,Predestination,Action Mystery Sci-Fi Thriller,3.9,10.0
115065,Justin and the Knights of Valour (2013),Adventure|Animation,Justin and the Knights of Valour,Adventure Animation,2.0,1.0
115111,Ward 13 (2003),Action|Animation|Comedy|Horror,Ward 13,Action Animation Comedy Horror,3.5,1.0
115122,What We Do in the Shadows (2014),Comedy|Horror,What We Do in the Shadows,Comedy Horror,4.833333333333333,3.0
115149,John Wick (2014),Action|Thriller,John Wick,Action Thriller,3.8448275862068964,29.0
115151,Plastic (2014),Action|Crime,Plastic,Action Crime,2.0,1.0
115170,"Judge, The (2014)",Drama,"Judge, The",Drama,2.5,1.0
115203,"Culture High, The (2014)",Documentary,"Culture High, The",Documentary,3.0,1.0
115210,Fury (2014),Action|Drama|War,Fury,Action Drama War,3.769230769230769,13.0
115216,"Salvation, The (2014)",Drama|Western,"Salvation, The",Drama Western,3.0,1.0
115231,St. Vincent (2014),Comedy,St. Vincent,Comedy,3.25,2.0
115502,"Rewrite, The (2014)",Comedy|Romance,"Rewrite, The",Comedy Romance,3.5,1.0
115569,Nightcrawler (2014),Crime|Drama|Thriller,Nightcrawler,Crime Drama Thriller,4.166666666666667,18.0
115617,Big Hero 6 (2014),Action|Animation|Comedy,Big Hero 6,Action Animation Comedy,3.8536585365853657,41.0
115664,The Book of Life (2014),Adventure|Animation|Romance,The Book of Life,Adventure Animation Romance,4.0,2.0
115667,"Love, Rosie (2014)",Comedy|Romance,"Love, Rosie",Comedy Romance,3.5,1.0
115680,Time Lapse (2014),Crime|Drama|Sci-Fi|Thriller,Time Lapse,Crime Drama Sci-Fi Thriller,3.8333333333333335,3.0
115713,Ex Machina (2015),Drama|Sci-Fi|Thriller,Ex Machina,Drama Sci-Fi Thriller,3.9107142857142856,28.0
115727,Crippled Avengers (Can que) (Return of the 5 Deadly Venoms) (1981),Action|Adventure,Crippled Avengers (Can que) (Return of the 5 Deadly Venoms),Action Adventure,5.0,1.0
115819,Mr Hublot (2013),Animation|Comedy,Mr Hublot,Animation Comedy,3.0,1.0
115828,Copenhagen (2014),Adventure|Drama|Romance,Copenhagen,Adventure Drama Romance,4.5,1.0
115877,"Simpsons: The Longest Daycare, The (2012)",Animation|Comedy,"Simpsons: The Longest Daycare, The",Animation Comedy,3.6666666666666665,3.0
115969,Generation War (2013),Drama|War,Generation War,Drama War,4.0,1.0
116044,Christmas in Connecticut (1992),Comedy|Romance,Christmas in Connecticut,Comedy Romance,1.5,1.0
116138,Leviathan (2014),Drama,Leviathan,Drama,2.0,1.0
116169,Reign of Assassins (2010),Action,Reign of Assassins,Action,2.5,1.0
116207,Zulu (2013),Crime|Drama|Thriller,Zulu,Crime Drama Thriller,1.5,1.0
116411,Tangerines (2013),Drama,Tangerines,Drama,4.5,1.0
116413,Life Partners (2014),Comedy|Romance,Life Partners,Comedy Romance,3.0,1.0
116419,Drive Hard (2014),Action|Comedy|Crime,Drive Hard,Action Comedy Crime,1.5,1.0
116505,New Kids Nitro (2011),Action|Comedy,New Kids Nitro,Action Comedy,3.0,1.0
116529,Stalingrad (2013),Action|Drama|War|IMAX,Stalingrad,Action Drama War IMAX,3.0,1.0
116668,Dead Snow 2: Red vs. Dead (2014) ,Action|Comedy|Horror,Dead Snow 2: Red vs. Dead,Action Comedy Horror,4.0,2.0
116718,Volga - Volga (1938),Comedy|Musical,Volga - Volga,Comedy Musical,3.5,1.0
116724,You Are the Apple of My Eye (2011),Comedy|Drama|Romance,You Are the Apple of My Eye,Comedy Drama Romance,4.0,1.0
116738,DeadHeads (2011),Adventure|Comedy|Horror,DeadHeads,Adventure Comedy Horror,3.5,1.0
116797,The Imitation Game (2014),Drama|Thriller|War,The Imitation Game,Drama Thriller War,4.02,50.0
116799,Inherent Vice (2014),Comedy|Crime|Drama|Mystery|Romance,Inherent Vice,Comedy Crime Drama Mystery Romance,3.6666666666666665,6.0
116817,Rudderless (2014),Comedy|Drama,Rudderless,Comedy Drama,4.5,1.0
116823,The Hunger Games: Mockingjay - Part 1 (2014),Adventure|Sci-Fi|Thriller,The Hunger Games: Mockingjay - Part 1,Adventure Sci-Fi Thriller,3.869565217391304,23.0
